txId1,txId2
382894801,382894834
337701917,382879482
376250736,196297661
376239228,381120031
376205461,381159266
376230675,226209294
26185679,382879173
12900934,380760323
376207833,386011230
382916428,382997214
141450188,381898699
379677197,336665791
382894500,346872356
376255699,337276519
382123728,382997214
340705518,382913279
386083038,383042383
11272270,380214648
327402052,382997214
382990183,280767228
382894658,382979098
386040415,264026083
386076032,382971325
382885830,380211670
385970634,260224203
380567484,365278432
60779309,383226586
376257820,386011230
382912099,382970273
34517506,383229647
385985582,382879330
382975023,382975020
382894656,346872356
383032788,379938274
376030763,376254135
330070809,337491230
367783210,296404387
319922710,380181286
382997274,382997214
382917403,382997214
376248045,366935140
376281880,381762806
157712065,268970097
376245555,381159266
338439607,80658198
382881378,382881181
382894801,382989698
359465168,386040187
382894424,386238474
386210194,346702034
382885833,382885830
259525713,386086071
154257626,383753213
282419902,383011607
380465572,359390015
147396347,70399207
321964514,381120031
201472090,381147276
382942748,258107867
382969907,379915858
379577112,382885687
382885972,382886069
382909388,93549538
282461145,381454316
337912593,381516812
376296454,380603097
356785212,294281176
385985572,327204614
376244290,386095359
382951636,382997214
386139826,386317506
385964805,383076763
289136177,383437722
382989893,382989698
386084692,381455066
52319453,376220657
382230165,381148213
373129564,386095359
386084687,386084692
376280068,376280164
385981357,337489981
376247496,383076763
333353268,383445889
385963590,332857623
383032335,346872356
376192596,355702273
386094214,382882656
383107316,383575444
365102578,386022772
4449438,61789521
386032004,383738984
376218168,376218181
361206347,382908855
376194670,385971694
379947316,382881077
376252432,386011230
275437558,381092234
376252258,386124384
382997269,382997270
376251768,110107361
60781887,382990657
376220684,376220688
376295215,376297732
382999998,386087498
381148213,340711032
320558688,375903712
376262781,379908016
382917038,381143893
382983066,340705950
364172332,382907641
383008077,340703043
337888231,386095359
383017061,386306748
372786026,192288793
14544800,382989698
380168402,354058613
337739770,382907745
26185679,380467143
296404387,261868855
367736132,382885689
286575049,386095359
60779309,43082212
382890237,378009964
119138388,381159290
381746710,382997214
260637053,383023532
350832863,382914412
386033687,340879285
383011363,379981859
4255473,383023743
282461572,141450188
385963310,380899242
4441119,28567699
321374574,381092083
359008023,282461612
325392781,382885687
345242458,381120038
379573182,359794235
376221530,383071918
20876760,380202118
1066033,386311629
364643999,382997214
382965641,382979098
254219289,323019402
382882282,365483442
382997267,382997214
213135975,215305047
382979426,382979098
376253309,121373836
382882791,382882788
382885692,379928822
376267718,266699492
26185679,383217503
261675287,382913650
386019063,375903479
382896795,383004108
362890918,381120038
386081077,382948344
337138467,386001170
386046306,386046310
362285302,383024667
382948519,382975221
382907478,382997214
376227781,386095359
386128963,358323193
376295515,382923445
383024379,383024265
380366207,382886069
375084360,382989698
11272270,381089562
376208041,383469875
236742350,379940716
314552038,331403028
382972168,382972040
376243249,382985369
386002268,386076755
346872356,383032508
382885975,233691681
12267710,380319932
382949201,383023532
382917586,382997214
303546995,133448850
376201365,355210511
376234132,386052186
383015702,383015697
284288936,383023756
337268043,382990195
60779309,269078203
383024672,383024663
383107322,12048228
380409899,379915858
382989907,382989698
147396347,386064482
32137715,1066033
382894847,382894851
386046295,386048286
325992623,386129789
307029209,381159287
382908873,382908876
383013524,382948519
337725330,358376237
376257076,382997040
318483539,382989698
386040187,385720197
325392781,383043272
64139806,381089562
382975207,383111583
382885690,382965463
132990818,379915858
382930396,382997214
382989917,382989698
375900145,381120038
382976327,153730587
382908859,356935781
376208196,203780885
49272667,386247906
284789950,155499810
324732013,382997214
327618364,382157365
382915662,382915669
20200516,282462091
386087636,273876014
27578561,381120031
381120042,379930427
335807776,283183069
376254979,353570608
280886457,382884812
376263662,382908288
382943517,383023743
271917791,382880343
386327663,270318714
269123676,330311650
386076755,335397341
383004214,381506301
380659481,382886069
376216347,383107378
382920570,379932447
382890229,382890237
376250195,153730587
341106370,81843223
332932069,385971555
386144935,386144938
386164277,283538784
376250728,382917033
382908863,382908865
386123235,383445889
382914031,382914049
382951679,382997214
347352788,282419902
29515797,379981859
382920994,382921096
374140503,382992999
376221527,386087498
386084687,382885833
60779309,386002111
386114548,383011036
327402048,386022772
376252258,118191189
72918208,382914302
382970506,120981507
386031481,383455765
382967227,379915858
11375382,322382816
308622572,386002268
332253893,381848059
376251768,382993299
382970838,383438096
385967369,386087498
381437801,380202118
386164276,386164277
376191654,385958353
302006902,379699311
376207023,382975217
66172118,382979098
346265917,383443490
341692735,386209854
279378219,382997214
382923445,385986873
382894834,382894838
376222854,381089562
362509295,386021129
386070300,45040023
385971174,346702073
382972168,261308873
60781887,380214648
386189435,382971325
382916152,383008077
382886541,379590635
362721238,386095359
382998742,383059008
80877189,386059621
382979571,382979566
382965532,117405454
376294434,350941662
265388052,383426594
320558688,381159287
334401959,380765934
385982200,231729604
381454316,340683078
382880343,383011615
382954781,320162690
5343482,257411929
382916085,382970816
196389183,142463076
173392954,321966732
386081015,352189173
376244712,197230747
326213874,20200516
29219741,386053407
201472090,385982200
386046295,383076763
376253509,376253512
382907578,382909859
376250199,381159266
376249040,386022772
386050201,328074725
383110357,386129777
321936139,383024663
321949548,385985838
376254135,385985983
386115397,382881506
382965629,358322740
26185679,337902549
187930981,385519672
386120361,383445889
382997294,382997214
281324164,383455765
382965630,358322740
167647851,79902301
382877156,382877154
382951635,382997214
347701516,380711520
192288793,386210194
218056884,386095359
382884812,382990530
376248298,383455037
386133221,33699057
376295064,109683206
335982692,386088312
235929902,381898656
28567699,379915858
386039848,386039916
376192596,383753213
6080579,383013524
382997273,382997214
376214615,383073492
386002284,352336018
382997230,382997232
382949902,382989698
376207842,386013985
340705950,341699779
382915783,340882812
377165354,386049954
340510228,381159266
382885975,382886069
376234128,383544946
382908491,327452120
382981141,371399596
386125537,386125540
376200611,386011230
382884904,382993410
185145783,8482106
383013524,383013520
386081013,386081015
376267633,382907505
328370911,382997214
259649412,278238722
379969948,206517174
11272270,383001779
383023756,383023750
154257626,364517579
382980844,185430601
154257626,386287801
383023536,383023532
386129766,383011037
382880423,383445889
383017327,381318626
376221197,376221203
299793686,336489910
299793686,382992997
382985369,379688920
348121541,376267650
80658198,382964941
382914302,382914405
379699673,380889957
382970816,386315243
385973869,380169974
376220583,52319453
380325023,379590635
383008077,328413213
340708452,386145648
277788347,382997214
380766029,382989698
74103989,382989698
32137715,193424284
386034358,386034362
386115390,327930206
382885692,382885687
383045075,386129766
312261272,277349115
382920986,382920990
157712065,382965539
376263649,48180793
376251460,372861322
14544800,382965536
382921353,367783210
382884808,341227813
376248470,381120038
110940396,376216499
60781887,385994157
380739228,382882664
340699824,386133359
376216516,322554633
376251768,386022772
320507001,381159290
143795108,382990657
382881484,382972040
382979429,339659518
381762739,346702069
386039877,386039916
382980651,382986841
385982536,386087498
382894476,382989698
380600844,382997214
347319033,316318209
386048036,380913453
368085410,141450188
385971307,382885689
376200767,381120038
382914031,382979098
163730616,380202118
340686407,312261272
382980656,355849642
382880421,358996170
386007078,382885689
382992997,379915858
386088121,140697224
381890389,386223722
376206522,386022772
382130268,380147395
17280779,294281171
358848215,383445889
383717445,382885689
382889537,383047761
386039916,359465168
376250736,386126104
376216516,311428789
160458192,382886069
385971694,379930427
376221527,376221530
376197458,326213874
386034171,379930427
385981371,385981502
386086071,382982111
386125559,386125562
382908886,359008023
386081283,386142644
376208123,380848243
386048450,386048455
382894469,382894471
382990185,292789008
354140445,385111738
386035436,107303060
382914060,380618680
386073984,332911246
34517506,46567235
331746207,386089853
332090862,337739770
12510945,381681298
382885846,381159290
376251495,299793686
380204034,382880206
382997255,382997214
379968283,382989698
385963305,382989891
376215836,383073492
4449438,383023750
338010634,285434355
382225881,368524093
79902301,375754977
327914424,382997214
362721237,386095359
386133124,383434220
1066031,382970360
382885974,379590635
341699779,382983219
385971694,385971698
376210926,382886198
382988791,11502993
382989914,383026611
303148240,327412632
12267710,359077965
321374574,322179656
376218181,321684667
385981492,386087498
382882672,386210002
382965516,383045353
386050107,386050201
371399596,382986841
348551327,322602187
376210673,381120038
382943911,382989698
156926241,382965810
376253310,376253505
376197875,385973149
60779309,382965810
322281280,380321410
332574671,382989698
383003242,257603753
336303281,383023607
376211438,360181939
327399996,382997214
382884903,383445889
376252773,5527296
382909148,330312438
327644888,379699311
382970779,382970774
143795108,386011230
26185679,191293538
382948344,322032043
382920570,383017061
382895707,382895751
386032922,383445889
336018094,383024532
386085306,338388275
155499810,11375382
326834833,383024386
376200625,282461572
332730132,382989698
382894542,382894545
386054140,226209294
376210926,379928822
340880597,386049942
282461564,386034834
382999998,380409899
385989461,383076763
67142842,383749308
1066031,233180739
93549538,34386338
386031539,383550841
382965532,232819343
386022772,327204777
382975218,184062392
327197174,386087498
382880619,382964445
340878493,368498303
386040411,386040415
386088128,386088131
382225918,382997214
376234132,386095359
344377841,379699285
382881894,382975207
382907505,382989698
376205008,382965631
386012767,383543327
382997216,380904816
382885974,379928822
386087815,386087829
382908288,332489643
386059621,333608203
386088312,386088330
95163781,311212194
379699559,382971605
1066033,128564336
381119752,383455765
385985983,382990185
376248475,382881505
383006877,372786033
376222854,376224291
382979331,382979098
380659481,379928822
386210005,386210010
194942541,137895164
383013488,379981859
34386338,282461615
139134608,282462110
166359245,37937455
376201838,364516537
386088116,386088121
376267091,386011230
280886457,383445889
385982200,386141474
364957851,382908233
382882581,321968151
372786029,361481405
382979792,209834806
382894521,382894526
320558688,375904067
386046132,175027984
386052186,386091381
382895751,382896704
328074725,377165358
383024667,383024663
382916553,382997214
382949832,383023743
382914055,382914060
383016669,335101795
382894484,382979098
386042437,382981141
376272949,381159266
382920570,379932449
376235258,381120117
333524991,331943922
386084551,233749580
386061623,386080105
382997268,382997214
376250490,382884902
382885844,381159290
376226769,386032922
234484647,381120038
386012876,386175591
322694442,322694440
106557518,47910041
386002498,379575449
79187957,379577431
382874423,382989698
376262299,136142430
376251244,376252258
368524093,31602059
28343647,340880392
382880021,157331065
382894476,382894521
342996983,376216347
382925624,386009505
386125688,382887229
376257568,382990657
386125556,386125559
382928595,383023750
26185679,382945607
382965629,383023539
10529218,385981210
381454809,312785864
385981371,164641209
382951473,321375007
382882552,381748443
386002246,380649238
381723929,87453067
60779309,125058238
386040187,382970779
376198930,381120117
382894310,382894424
386032922,343126387
386036002,386086447
321370600,382997214
386163444,386165858
360853439,382989698
308622572,386021135
382941200,381143893
376254255,293173440
386046132,383076763
340685721,386039916
383024659,379699708
293286776,16218858
382983491,382983488
327402052,382989698
256552329,379699311
369548734,383545357
335313751,320592841
26331684,383433445
381762940,330311650
376197987,376254979
382044149,383059694
376220943,376220946
343484644,386095359
386080105,383078383
25525528,383534664
382983490,383728789
386038170,381454333
376248493,386115397
26185679,102848318
205423768,382986841
383017061,386306548
83384744,323468912
382894488,382989698
382907641,382908795
133060791,386081281
385971307,383063010
381440293,379590635
35874329,386327618
321374572,347408182
192273825,382989698
38197023,356728237
273208268,382965539
311428789,376216549
322694440,385981371
327628333,382997214
386111731,383445889
359073950,373790177
382997228,382997214
282461579,337912129
1066033,383023532
382909859,382911698
386142754,369548734
327402048,386011811
383443490,383445889
382915925,213135975
386209877,382966985
386052970,141450188
340698229,350221829
380495789,382997214
385985572,380168402
382997270,382997214
382965641,382965635
382975217,379596502
371616095,381159290
366548816,383051168
1066033,278373565
79902301,249275967
381898656,206517174
381890390,382979098
155499810,382877226
380321412,370942179
386012876,347408182
293173440,322694442
382984800,382986841
376248466,381147276
55877528,381159290
213090522,386012767
376243622,381120038
340684209,23146168
334767367,383023743
284789950,383013520
376199838,381120031
382997227,382997228
196389183,383532080
382965536,382995239
382954781,382970838
265101863,89103867
71399719,383126981
376280068,346872356
382912243,381093866
327808285,379981859
382894276,382894271
26185679,323312704
386083070,265388052
379702406,379699673
367211722,382884904
332390284,12900934
376300319,381159266
379708932,326015635
351200625,382912468
69130074,72002016
386145648,386145650
29515797,386074790
382907545,382907546
386142644,369549542
328427961,376194659
32137715,382975027
382997234,382997214
376296454,382990657
380514783,382989698
1066033,248676702
376219204,383015701
185145783,382925229
379575449,383445889
376268542,379699311
361166794,381484809
327205343,382989698
45043762,386034568
184078617,382230933
155312127,386095359
298457281,382997214
382979908,382986841
26185679,236742350
386034362,380567484
386034916,383455765
328680012,379928822
382997216,382997214
270813155,372786029
382986841,372126935
382963344,383017061
386050107,383476201
344269352,382997214
381890390,386223722
376221524,379598202
228387756,327204608
383017061,386306752
320558688,338439607
376244692,383063010
335313751,382885689
382894513,382894517
257368355,348230493
380712562,382886069
89103867,383024532
382908233,382954121
382972570,303546995
382894662,382894801
154257626,327578959
385981502,385985572
358321212,382909266
329910305,379577305
385970634,382885689
376200615,381120117
386201102,379981859
381453910,340699824
382880619,382886069
383434220,386133205
9681061,383445889
383823680,382965641
221616049,383024663
382908865,227141565
327629990,382989698
359596331,304926230
26185679,379595328
353570608,48521146
366469488,382979098
376252773,379595053
5343482,343204988
341700983,277058268
337589877,381143893
381890389,381159290
304926230,382908251
382908297,266863048
379698624,343283988
74114769,381140012
376252779,333937320
363086767,381159266
275639359,383076239
273491325,380202118
370392397,380204034
383011607,380138466
383024659,383024532
116223157,382989698
385980597,382979437
5343482,379699311
1066033,278372982
376280600,382892513
383023539,383023532
191418207,386169310
70268405,383022590
26185679,386138996
132990818,386139120
386084551,386084687
382882788,386208900
376230650,385981816
219890263,272693308
5343482,383754027
380712562,382885689
382979098,379915858
326527102,326527118
156926241,380214648
382920729,382920570
106198518,386011230
268970097,383065016
386053407,386094214
382879482,382879479
376229888,282461572
228828913,340701837
49272667,383063010
381742517,383024663
386142754,383051163
8482106,383603105
382879499,383024386
1066033,379699315
376194315,383107003
382892513,383003242
385958773,379597061
385973149,382882744
1066031,382975013
382860518,380189189
382943308,386042619
8352759,381723929
340879285,386033695
96620915,376254255
382908236,379904922
382980693,34464103
196389183,382989907
332730127,383445889
1066033,315611072
271752166,8352759
270523445,356304607
376242579,352899464
382880640,382989698
376208199,126649502
350395287,381159287
376250728,383753213
383000003,379595049
382235714,382975027
376301417,382989698
11272270,382965810
385958353,383041183
382980679,382982187
386087498,383445889
328680012,379590635
16218858,20469067
386209847,341692735
334767367,67949205
382770349,187930981
383592611,386046317
327204503,362139378
379596502,333664253
360181939,376215816
354009976,383032786
321360317,381159290
382970051,379948075
160111358,386137218
382970506,386040411
380327492,382885904
382979959,382979908
379699677,383455303
337378995,376215825
382982356,380384179
382972040,85787708
340879048,381159266
382896704,382979098
382979440,383046241
376224570,383073492
379584354,380173013
183248743,386163783
381786200,381412324
382948348,382989698
382983223,382983339
1066033,379947635
340890972,382914974
382983339,321926314
19259827,330524149
376217803,125900237
385996044,383076239
1066033,383061849
382886189,380169974
376250728,358848215
382909266,380391289
376199625,383534664
30898207,340701837
49272667,275639359
376214615,382972620
382921103,382921353
327629183,382997214
386046317,383818569
30917681,386095359
380711520,382908211
382913623,205855114
376213606,376213610
376284858,381159266
340701862,383006877
386073987,386315706
386010335,363213521
376198579,381120031
24841593,206517174
9681061,382885833
386050102,386050107
327204494,376207882
376230233,386095359
386034916,383069237
376216107,385995391
282461579,381159290
376192615,385958206
376247481,303148240
77472219,379928822
380143082,383110357
383023530,380202118
376300319,333937320
125900237,321253856
386086925,386086928
376208196,383107689
380517168,38197023
205855114,382913626
382894526,382894542
376254249,376254255
376207878,327204494
376298668,282462110
376267091,382230165
382914412,310063470
383110342,325992623
386327618,386327663
376251771,382923448
132990818,352336020
23125091,381120117
308622572,382978877
5343482,122015352
386208897,344160605
376265244,332489643
376247798,383076763
376247481,364516539
383107003,383023754
1066033,347043601
376268508,386087498
321374574,386321759
77472219,382886069
382877201,382877197
55508223,382997214
382885690,382885687
382895332,346872356
376218181,386011230
260676700,376220677
277450378,383065016
381484988,356785212
358907336,385982536
293873761,382980656
376192239,385958773
376245770,379928806
383030243,386315539
376216107,342996983
386133115,383445889
383015701,383015697
382900930,379981859
386034171,331746207
309518358,381120117
382881077,344377841
382979440,382979098
107312771,382989698
185145783,327204609
323010504,382943911
363086767,256552361
382915674,340698293
380196514,185430601
355702273,385986374
61789521,173522256
361481405,10359660
380661716,382979098
339203907,276299762
228387756,40184584
383441830,381508227
382882664,382882672
382886189,382886069
140286968,382997214
382997227,382997214
376197220,282461572
362721232,386095359
382882656,382882654
376257820,383083805
380321423,337130599
222742658,381898699
202890914,166359245
344269352,383023750
382893550,383024532
382989184,381823586
386049942,340684209
287180010,386095359
1066033,109129055
382965539,379915858
382972566,382972563
279865381,382989698
383004108,383004106
197230747,173392954
385982200,386141525
311212194,340876959
49272667,383455765
382989730,382989698
382910318,351200625
335703623,386095359
386088330,229796977
376194663,376194670
376194659,376194663
192273825,382997214
386210024,17717591
140697224,386088128
382964941,363026107
321360317,382967227
382906409,382997214
386142644,386161499
382908297,382908433
143197590,355112344
382907554,382907578
358159507,330634775
382979901,191426577
376279398,327182705
379691747,383013520
376257370,320706228
386031539,256083012
386039901,386039916
385971174,383073989
382908865,337912593
383017326,386165858
382885972,379928822
382894483,382979098
216019253,381159290
187832529,194942541
376267650,383445889
376300332,386022772
371510875,270813155
376208199,376254970
376300322,381159266
386032008,356541450
233524225,381120117
382908876,382908886
371937248,382997214
376245254,382237923
383107687,386139801
382907543,382907545
382894469,346872356
339438913,382979098
327402297,381147276
382920983,382920986
382230716,46347022
382982263,374658034
386327612,381898999
106198518,383107687
386015052,386015057
386021135,364314260
382982111,382981993
11272270,383754027
213782357,386143124
258234491,382980693
25525528,381464335
338439607,383024386
386059621,121828971
386046014,380765934
382893553,382893550
385971698,383076763
383004110,383004214
382943723,383023532
338439607,383058932
382881505,379597062
215305047,382916085
383000789,383000786
380391289,383006496
341107999,382895327
370942179,383547063
376272949,382997219
385982200,386141396
321297514,10529218
385995751,196297661
328072688,381786200
376216503,340884251
143795108,380214648
382945607,382967242
44869960,70268405
13009737,383108795
332493659,386209840
376228080,383544946
382951684,382997214
149659765,381681298
386022426,383063010
275639359,273491325
382980671,382986841
60779309,359823692
195848822,382984800
379090121,382877156
382230923,382997214
340685031,386083038
380889957,264687860
1862664,382979098
285434355,340698229
48453526,379926532
382915669,382915674
83847885,386084995
203291745,382989698
96196828,383024386
337287241,45043762
336305506,383047891
376275346,269078203
322316485,171682123
228387756,327204609
385971698,380322446
336977746,202506424
382997219,382997214
279669571,381454318
376208110,386013987
382886376,382997214
382997228,382997230
386126170,382990529
381527431,340705518
385985838,386084077
382886183,382886069
383032786,379938274
386065445,383445889
19259827,4441119
277354554,383023750
381453911,56628466
323277018,383055975
382882266,382860447
385989754,381159287
386048286,12510945
376293277,351103616
382019724,381762810
326213874,382886069
340495485,381159266
382886189,382989891
382909626,340708660
252175579,386075692
381890387,386133221
382860447,382882664
382071529,382997214
386002246,351455678
386014830,17201091
71399719,323646569
337491230,383071406
327975534,386034231
351152176,347701516
382907079,382997214
344668633,383445889
382997235,382997214
382990183,382989698
382882793,355112344
346265917,383059694
173392954,386315155
376197458,382885692
327425309,382882687
382966985,144513809
376197458,382880340
382908861,379907907
386133213,381890387
348230493,165066411
382951473,380202118
257412463,383445889
381440293,382886069
376279841,386022772
376280164,337911814
382965611,386310339
376199800,381120117
382882282,383574846
386048443,386048455
382907544,382907543
381508227,381454334
386065441,386065445
11576685,202890914
376200599,386022772
382997295,382997214
335301380,386086925
275639359,337701897
382997272,382997214
305161765,48180793
386038168,386038170
385982200,157318015
376279267,376279269
207911002,382885689
330312438,116296786
284789955,343240222
382225884,382912237
386081281,386081283
386130142,380760357
382908491,355849560
26185679,269650385
382885689,382885687
376282791,362139378
382990529,379587450
376283974,386022772
327402048,381159266
14544800,383261007
376220583,383076763
381097356,340701837
12267710,36663631
382983219,382983223
332513951,382980834
386034180,386035279
376255699,352899464
29515797,383550841
340683078,332090862
377165355,386048173
386163783,340685241
268970097,321333487
321297514,386122827
382951310,380809058
327455089,382997214
386044346,383072706
16218858,386317725
381453914,382882791
356541450,314552038
385995391,343713246
382882249,343886178
376290981,382966986
386035279,383024665
199928763,351103616
376253505,20413855
12267710,255387840
352189173,386081077
267667320,386095359
326527580,381120117
386133359,348518535
383024665,335403844
382913279,382913283
81843223,382909626
386009811,386087498
382980834,340878493
191293538,366241245
22476040,382985458
379979943,370942179
385111738,386036002
382980377,382980372
335070116,379590635
319922710,173392954
382895454,382895556
74318885,386139291
376285584,381159266
376275922,382887827
376282791,48180793
386169310,34778608
382917033,382917038
380385838,382997214
89103867,379901571
376200440,382989891
327204507,282462091
21907614,59217276
380144002,382989698
376247496,386000271
376240165,381120117
154257626,284789950
376192606,386095359
333456203,386039916
382894277,382979098
340881655,381159266
385972709,382130268
383017061,386306537
222445316,370942179
370990033,386011230
382907580,382907634
342680500,382979098
382921618,382999376
380325023,380447839
8352759,235099290
381454334,340883133
376202856,376202954
366935140,382972168
382989905,382989698
386049947,187832529
340881751,382982950
382886187,382886069
294281171,352336031
333186299,379968283
376250182,381159266
4449438,383024386
17201091,386014978
386037005,354009976
382993499,351504604
386050098,386050102
375935763,382886069
383738984,383056174
385982200,386141051
67949205,383023743
362787577,382907656
376250675,329910305
124518443,249221797
386209854,327562351
382914405,350832863
379719187,379572415
381428204,386145814
376244419,386095359
376253309,376253310
1862664,382989698
277450378,339802834
37937455,293286776
337489981,327204606
382915620,95965119
385958206,386087498
327204507,382886069
376197659,381120117
277450378,364314247
382970560,386125573
383029164,285485283
381144019,383023743
376254135,386022772
382979429,382979098
382884902,382920221
382972570,382989698
386210024,60897475
386133359,386133373
210014963,383445889
381762810,386209877
386046310,383592611
8482106,383059694
10529218,368141189
382881896,380138466
323010504,382997214
10529218,342845920
376199611,381120031
385981497,386065441
376194659,380609234
318483539,382979098
377966608,382989698
376204393,385980597
201472090,382881505
356728237,231102663
382886183,20200516
382948026,277788347
381083255,381159290
46575056,376213606
383717445,320592841
382135167,381759400
26185679,330675831
325392781,380205759
332708522,386039916
332730821,382989698
382979330,382979098
196389183,122015352
380169974,382885687
26134514,382230716
310063470,382914419
79902301,383065016
355210511,379979943
380760323,260982977
383024533,383024532
382879254,382989698
376255683,381120038
350941662,368312550
341081646,382914031
380848243,24597650
225813690,382989698
382972563,263151001
337667672,382907554
382908233,382908236
382948519,96196828
382965402,343240222
235327472,380138466
379928822,382970051
17280779,383447624
376194299,381120038
324954829,72918208
265101863,326681599
385973869,318081087
376208041,376254832
333456201,376221197
307029209,383065016
385982200,386141258
382157365,382886069
265101863,382881618
10529218,83384744
1066033,382967256
261583555,325086409
382908236,382908239
386208900,383048751
376295215,381120038
376208123,379933905
382894851,382894953
323312704,344663459
385971288,383550841
376203943,385981357
71689889,379698804
380226343,380202118
376193018,368085410
376267592,282461600
376265561,382907523
211303583,381092234
327204611,328923500
357643520,383011038
11272270,374152000
382913366,328072688
320328394,386095359
382980847,382980844
385981497,382989891
29515797,383015389
386014830,366548816
381748443,382980840
30417192,386087498
382886198,382886069
382881181,382972040
327808285,310890386
382913501,340701862
383437722,340685031
376199830,383076763
381706076,362851301
383617221,383445889
383107689,328923500
382907505,351152176
26185679,380772631
327886400,334401959
386125562,386125565
376215827,376215836
343603611,110940396
382886186,382886069
382951634,344684213
340685452,386088116
383532080,9906884
332425429,379930881
385981816,290395827
376215825,376215827
382989698,379915858
382997230,382997214
382916146,382916152
386144578,381126902
140047778,383160454
31602059,322230493
382911698,379915858
60779309,266699492
382975221,382975218
382894953,382989914
71399719,383445889
385973474,381159287
376222137,122015352
382916691,382997214
95965119,382915662
376295523,382235714
386051558,326735602
383719003,188144868
323395912,382997214
382877154,382963098
55312708,386085306
380772631,330274574
386271912,381464335
67142842,386022772
319922710,379635470
386115390,382965532
11272270,382990657
382972566,383445889
386127120,367211722
385989111,386087498
143795108,382965810
376255909,386163444
382984149,371510875
386037744,265388052
209835674,381120031
376230213,381120038
382911803,382997296
385720197,340708389
270318714,362131721
341140001,386095359
321360317,382935445
376267650,339203907
363086767,386011230
275639359,386073987
382980652,382980651
382980840,34464103
382979962,258234491
386087829,279669571
386132228,383048825
337912460,381495538
160111358,382989698
328558574,364957851
386133115,386133120
376202657,386095359
382892513,382997214
376227209,331170975
1066033,380209816
382997236,382997214
11272270,376270499
324976637,376192733
376219085,386034094
376239938,374073299
5527296,382980681
337725330,382880021
380904816,382997214
376194651,328427961
382896704,382896795
382894510,382894513
344669273,383024386
376247746,383749308
386125525,244254201
382993410,185930172
342845920,381130106
328515036,381159290
382916143,382916146
376254057,386095359
382971325,382971323
376221524,379930881
370392396,260969024
386033695,383073989
382881154,383026199
376253509,379584572
67142842,201472090
376284449,386087498
382920570,382963347
386084077,290395827
321684667,386037005
386041793,386048286
376216347,376216354
382885977,379928822
386002111,337912460
330274348,328923500
340708389,382970506
361219212,383749308
178963469,382915783
60779309,124518443
382887431,380211670
383720353,386039901
244254201,386125537
386046014,386087498
375935763,160458195
381516812,382908871
382880340,382880315
382980674,383575428
76393233,256552361
337739316,386085450
382890402,382964967
376258134,380765934
255524199,381120031
154257626,381120038
340884251,376216511
70268405,180525719
383072841,386087498
376237852,381120031
383139709,383013491
376202499,383059796
382970851,76690597
327626391,382989698
314119264,340709431
277201820,381120117
327452120,379947798
385519672,340892957
383017061,386306561
340965284,386034358
56628466,381453910
382942748,382942746
376218168,383749308
382986987,340879292
382920254,366981201
142463076,136142429
386088116,345419985
386032008,382989891
382948130,382997214
376267592,376270499
89103867,44869960
382997276,380385838
376202954,16355773
327929596,382881377
376220688,386011230
382885899,381159290
23146168,386049947
376274441,386011230
379571918,382881377
386075342,383445889
367259240,382997214
340310171,386034840
382072039,380600844
386079201,386079202
386042418,226209294
116296786,358159507
376224562,379969948
340698293,178963469
340883133,372082763
382976327,386127120
361191093,283327820
376246873,366935140
382895327,382895332
381455066,386084745
320706228,386011230
327412632,379698624
296324814,379590635
376206179,386011230
377165358,257368355
376220680,376220684
376252253,56904293
376243446,100366123
16101365,383107686
380467143,382973358
382894510,346872356
382917594,382997214
376253057,379595053
376210249,386011230
382894658,382894662
376227781,380321423
386084745,222184281
29515797,383013488
382988791,379915858
359794235,254479553
376230460,381120117
336303281,381159290
382877226,331942790
376196109,386011203
376213610,52319453
382984708,210936064
71689889,380809058
382990187,382989698
386057829,379569978
386122827,383160457
386015057,382942748
80303756,382989698
26185679,126568158
376239714,383433445
386144534,386144578
326784560,328923500
386145077,382225881
382911698,351469496
386038153,333456128
386065457,351152436
376275922,385989246
340496204,381159266
383818569,386048286
167647851,376254965
382890402,382989698
386071727,383445889
380325023,379928822
26185679,179760468
137895164,377165354
252175579,383076239
382985458,178204032
386065455,383823680
330634775,383007260
351469496,382970851
185430601,382984149
89103867,329303326
237289757,386323375
376251492,280886457
16101365,383073492
385963305,385963310
382980372,351088385
382918186,382997276
209834806,332513951
312785864,334342981
382965414,383017061
382912468,380517168
271919777,382997214
314902221,376254255
382886183,382971200
382907656,382989698
376270949,381120038
382913626,322233172
326281903,382997214
376215836,376216107
383017061,386306552
376279758,383032335
386021129,383011035
322032043,219890263
376253004,376253057
376215816,337378995
64139806,48180793
379947316,382885689
382925624,382135167
340698296,386144935
376215816,383076763
256083012,383448977
225032681,352899464
260968492,386137365
386013209,328923500
347788391,382989698
264687860,386057829
49272667,383076763
337725330,381159266
376207744,386087498
376254832,58535498
376192248,385958353
13035014,79902301
382965463,379981681
386083045,383441830
48453526,386011230
386012767,386012876
383045082,386087498
382894500,382894507
383015697,379915858
1066033,278373339
382914857,382914861
1066031,382989698
201472090,383076763
379597061,383024659
209132685,381159287
275347851,379699311
376284985,127404905
382230172,382997214
382990530,379587450
376216511,376216516
327630013,382997214
376206163,379699311
376216499,376216503
376262781,367042822
74619408,381120031
382885974,382886069
376199642,381120117
382979439,382979098
385973149,381899000
381707893,383046244
386115607,327930206
386323379,383064608
382965402,381159287
275639359,382990185
382881377,382881181
382980372,382986841
385965619,382885689
11576685,326536958
376221203,386035436
382885975,379928822
